chirp_mass,chirp_mass_source,mass_1,mass_2,mass_ratio,luminosity_distance,chi_eff
30.133344,27.43792,36.486434,32.855923,0.90049697,465.39764,-0.093460908
30.364049,28.293705,36.091355,33.715441,0.93416945,340.8034,-0.074636161
29.483058,27.240597,45.694959,25.524159,0.55857713,385.82448,-0.076326656
29.96619,27.073279,37.90658,31.314946,0.82610845,509.12587,-0.1178726
30.257396,27.272908,38.584483,31.375427,0.81316178,522.28247,-0.020942808
29.385651,26.675732,39.727649,28.827941,0.72563925,482.34423,-0.13997638
29.885293,27.286366,35.581187,33.12968,0.93110104,450.32672,-0.10312764
32.086157,28.599631,37.964592,35.788568,0.94268279,586.58138,0.064384901
32.177641,29.528456,39.714049,34.43637,0.86710802,422.60518,0.10268736
30.03646,26.755958,44.938096,26.841039,0.59728919,590.21705,-0.093907373
30.925641,28.013217,41.10448,30.828416,0.75000136,494.41736,0.0074204438
30.130953,27.554491,34.81952,34.404723,0.98808722,441.57333,-0.1169541
29.931404,28.234241,34.989168,33.787735,0.96566273,277.41921,-0.10912665
29.779766,27.004369,36.782186,31.846916,0.86582446,488.37195,-0.15203511
30.093484,27.136021,36.840264,32.462464,0.88116807,520.01234,-0.1082401
31.081671,28.666234,38.930054,32.792468,0.84234324,395.44052,-0.0050613783
30.518111,27.620426,39.060208,31.534468,0.80732975,499.22265,-0.070150594
31.421803,29.145114,40.725618,32.080411,0.78772067,365.06386,0.017873441
29.799613,27.758641,44.563391,26.640385,0.59780874,342.52796,-0.080025322
31.100784,28.802654,38.518051,33.172231,0.86121261,373.31173,-0.024637349
29.718583,27.165166,35.976849,32.410197,0.90086257,444.04254,-0.12762065
30.384914,27.312189,36.722065,33.191184,0.90384854,538.03323,-0.079418068
28.661904,26.822939,38.984733,27.958665,0.71716959,318.29338,-0.22847126
32.226914,29.588416,37.551735,36.495314,0.97186759,419.89332,0.021392882
31.396939,28.977397,41.854144,31.211233,0.74571429,391.65554,0.031162642
30.889712,28.436564,37.275383,33.792973,0.90657615,405.41089,-0.027715436
31.050846,28.668588,35.873249,35.464269,0.98859931,389.66737,-0.026689956
31.03256,28.404607,37.182051,34.187467,0.91946156,436.62914,0.0034161146
29.630915,27.404323,43.00258,27.221301,0.63301554,380.52706,-0.098319265
30.613658,27.988863,39.366678,31.491493,0.79995302,442.95754,-0.034146619
29.335723,26.886411,35.449316,32.049289,0.90408765,429.51637,-0.13218272
28.578518,26.360528,41.257753,26.381085,0.63942127,394.84447,-0.31538655
29.507531,26.945424,37.176905,30.955078,0.8326427,449.51564,-0.17799366
29.326194,26.281405,45.710788,25.260043,0.55260571,555.26441,-0.035955868
29.079349,26.310146,43.792671,25.832185,0.5898746,500.96015,-0.14189762
32.64525,30.588377,41.714234,33.785548,0.80992853,311.89838,0.11733467
31.720654,29.324484,40.239148,33.058649,0.82155439,382.81472,0.010366021
30.613342,27.499001,36.029959,34.325803,0.95270169,541.88103,-0.053039981
29.861738,27.431463,35.471532,33.178686,0.93536096,417.00407,-0.1657709
30.27934,27.590804,37.526017,32.274931,0.86006814,461.39134,-0.098353347
31.073496,28.217991,39.058015,32.671818,0.83649458,480.35304,0.0011525072
30.617611,28.477051,37.965693,32.61844,0.85915567,350.57593,-0.018477374
29.189934,26.232698,41.067928,27.592269,0.67186902,539.19954,-0.16310275
30.094964,27.148478,35.713068,33.470624,0.93720943,517.68978,-0.09286404
29.304471,26.827359,39.508416,28.823089,0.72954301,435.71035,-0.14878179
28.137521,26.032263,35.148932,29.762654,0.8467584,378.65589,-0.26626716
28.78136,26.920008,34.8619,31.370774,0.89985842,321.13707,-0.19153283
30.309578,27.470602,40.256442,30.234994,0.75105976,491.26666,-0.0654476
28.868635,26.353998,40.309808,27.480324,0.68172797,451.18861,-0.18265851
30.724249,27.465472,37.766048,33.011544,0.87410641,569.70212,-0.029719879
30.924768,28.703968,44.096693,28.872513,0.65475461,361.38959,-0.033919979
30.742254,28.711852,37.52954,33.252771,0.88604258,328.80065,-0.023033516
30.0746,27.676785,39.703732,30.172525,0.75994179,407.24677,-0.059182733
30.193107,27.541704,38.565293,31.259859,0.81056971,455.47205,-0.12278422
30.727325,28.419656,37.160277,33.543635,0.90267451,380.28011,-0.041408024
30.808896,28.407039,36.025911,34.767762,0.96507655,396.88389,-0.038554208
29.381743,26.552851,39.230535,29.163875,0.74339732,507.51111,-0.11585246
30.067092,27.735413,43.098684,27.937058,0.64821141,394.48769,-0.086014657
29.985161,27.269026,37.626382,31.57898,0.83927762,472.30886,-0.070846539
30.437182,28.332509,39.540353,31.007057,0.78418765,346.2457,-0.060406237
30.724007,28.179079,41.229154,30.352346,0.73618648,425.5855,-0.032217835
31.218156,28.16636,40.044076,32.190018,0.80386468,516.75306,-0.012084089
30.56482,28.017287,35.860668,34.377637,0.95864464,428.659,-0.038094472
31.073233,28.621919,40.30268,31.702889,0.78661985,402.31412,-0.025538269
32.627244,30.5096,38.58008,36.415147,0.94388471,322.42862,0.066545568
31.300085,28.614474,37.460831,34.519996,0.92149574,443.33424,-0.04258857
28.453725,26.798217,40.991251,26.316566,0.64200446,285.44621,-0.21832053
29.285134,26.610298,45.444698,25.324678,0.55726365,476.93142,-0.12171637
30.681076,27.625725,43.150469,29.011351,0.6723299,528.25961,-0.038706088
31.417394,28.784164,40.885608,31.952028,0.78149817,431.43554,0.027035776
29.432782,26.299153,40.072059,28.684599,0.71582544,572.30554,-0.14127076
29.160669,26.174486,41.316894,27.385846,0.66282441,546.1724,-0.18365495
31.081404,28.890204,35.784019,35.622515,0.99548671,353.9028,0.016859758
31.58331,28.613,38.394578,34.303067,0.89343517,493.62308,0.044459023
31.811737,29.272126,41.800584,32.05747,0.76691439,407.8557,0.048417817
31.072559,27.711271,38.629639,33.020178,0.85478868,583.40965,-0.021085898
29.401025,26.673253,41.915324,27.455078,0.65501292,485.78583,-0.096022179
31.79911,28.373173,38.376201,34.784799,0.90641591,580.5519,0.0072425981
28.82812,26.260642,41.819131,26.494425,0.63354797,463.03517,-0.22148432
29.332984,26.470352,38.177322,29.828948,0.78132637,515.71041,-0.15050677
29.513911,26.425606,34.800723,33.03211,0.94917884,560.49681,-0.16641997
29.084303,26.505781,33.735069,33.086886,0.98078607,460.57598,-0.18365779
29.207588,27.141503,34.750613,32.400178,0.93236276,355.26289,-0.16401943
30.608425,28.227271,36.509707,33.869435,0.927683,395.91607,-0.073163423
30.790458,28.840111,43.290368,29.123448,0.67274659,313.75665,-0.0079907872
26.35084,24.765747,45.228624,20.858498,0.46117914,296.19735,-0.38360984
31.760779,29.292254,40.004525,33.327917,0.83310369,395.49806,0.00030403299
30.289681,28.265745,37.155595,32.609695,0.87765235,333.13132,-0.060399418
28.999033,26.352566,35.682383,31.126483,0.87232076,476.45855,-0.16892899
29.604159,26.963842,37.794407,30.664592,0.81135264,463.80001,-0.12482561
31.393686,28.420604,36.676263,35.459798,0.96683234,497.69217,0.0012883844
30.852003,27.25235,36.269387,34.632577,0.95487075,639.71282,-0.053221593
30.621659,28.007206,36.867598,33.574889,0.91068827,440.79582,-0.018599795
30.250433,26.930071,44.564543,27.413408,0.61513945,593.78921,-0.041298165
31.117759,28.754558,36.32753,35.173485,0.96823223,385.15493,-0.011044885
29.755875,26.544804,39.688219,29.564606,0.74492144,581.70444,-0.090372181
30.793333,27.545706,41.560895,30.256564,0.72800558,565.82369,-0.01497999
31.764783,29.169781,41.942378,31.862952,0.75968397,418.83818,0.027637874
28.395811,26.522545,39.171973,27.336337,0.69785449,328.37473,-0.24382588
29.49898,27.018089,37.263043,30.868548,0.82839578,433.1454,-0.16487878
30.800998,28.013223,40.55648,30.977958,0.76382265,471.86022,-0.013103369
31.181234,28.351594,37.846011,33.918685,0.89622879,473.32133,-0.044764103
26.840091,24.77928,39.451205,24.372948,0.61779984,390.01566,-0.42458999
29.136683,27.078494,35.391564,31.670887,0.8948711,354.70059,-0.23238131
31.034411,28.052643,41.195302,30.974974,0.7519055,506.25547,-0.012380385
30.428969,27.47503,38.341077,31.919117,0.83250443,512.48707,-0.026916484
30.598718,28.083175,35.23886,35.058812,0.99489064,421.89772,-0.08140972
30.831995,27.327194,39.773244,31.620188,0.79501155,619.63341,-0.023034349
29.980823,28.028139,34.694514,34.185586,0.98533116,323.69298,-0.085715098
30.708153,28.092876,35.673266,34.880884,0.9777878,439.51482,-0.012941103
31.56004,29.012619,36.87468,35.643789,0.96661961,413.06178,0.022072947
29.760494,27.84213,37.360203,31.329621,0.83858272,319.95745,-0.08490288
30.817185,28.266618,39.46378,31.827432,0.8064973,425.18463,0.0056974696
30.707182,27.935081,41.487569,30.142592,0.72654515,470.43104,-0.013271674
30.128002,27.444685,37.193306,32.235318,0.86669677,463.0491,-0.07797147
31.102207,28.67604,40.847434,31.357621,0.76767665,397.15474,-0.013207531
30.703446,28.909606,36.946409,33.682144,0.91164864,286.76327,-0.041036806
31.12585,27.521655,37.277226,34.305258,0.9202739,633.79712,-0.0095273962
30.261659,27.272912,34.940544,34.58359,0.98978396,523.08141,-0.067277667
30.784536,27.538895,44.105053,28.616793,0.64883253,565.60177,-0.049011503
30.11459,28.167693,38.002746,31.54304,0.83002003,321.01173,-0.072550951
29.183986,26.696495,33.546969,33.500244,0.99860717,439.92974,-0.18241766
32.575896,30.280415,38.687245,36.202007,0.93576079,353.71473,0.063068576
31.23892,28.507213,38.23991,33.700295,0.88128596,453.23878,-0.0039884564
32.048061,28.531201,43.553958,31.286261,0.71833336,593.62253,0.0060114154
31.588271,28.459264,37.767575,34.872468,0.92334412,524.92505,-0.010468189
29.531563,26.503669,42.017881,27.627434,0.65751613,546.97884,-0.12076317
31.247844,28.274016,36.903183,34.918425,0.94621718,500.58624,-0.03359144
31.011018,27.789033,38.832156,32.725585,0.84274446,555.73431,0.017132016
29.236155,26.361022,34.452661,32.740564,0.95030583,520.42647,-0.23417751
31.354286,28.561638,36.852177,35.203688,0.95526752,463.07115,0.029593026
30.722104,28.44907,37.224813,33.475419,0.89927701,373.85235,-0.053330914
30.861135,27.448587,36.377601,34.550901,0.94978504,599.1437,-0.046794839
30.110965,27.548433,35.480357,33.723247,0.95047655,439.13937,-0.098970999
31.92655,28.294014,41.980162,32.152298,0.76589267,620.32402,-0.016555116
31.494763,28.807348,40.92649,32.075287,0.78372924,440.49436,0.066131304
29.150902,26.608073,36.893167,30.448728,0.82532163,451.93509,-0.16639859
30.908209,28.164024,38.831416,32.513246,0.83729229,461.35417,-0.027761993
29.128888,26.416904,35.962312,31.16428,0.86658168,487.78863,-0.19619231
30.273907,28.280474,35.519454,34.050337,0.95863909,327.68603,-0.09834295
29.456405,26.394327,42.288792,27.330735,0.64628792,556.08595,-0.11669834
30.698221,28.612638,36.647579,33.940711,0.92613786,339.4186,-0.088360125
30.830623,27.999543,38.156487,32.906642,0.86241278,479.93349,-0.014869787
30.717852,28.125018,38.573051,32.32854,0.83811208,434.98037,-0.053175065
30.143969,28.390333,36.430702,32.928135,0.90385672,285.40747,-0.11016422
31.696301,28.941437,39.300065,33.770288,0.85929346,450.03097,0.075908178
29.885832,27.18026,40.615961,29.175082,0.71831568,471.9886,-0.088659568
31.325908,28.828614,37.736926,34.327913,0.90966372,407.19298,0.012360782
31.889594,28.517193,38.184964,35.153304,0.92060592,567.6785,0.048130786
30.408112,27.762325,37.459875,32.60192,0.87031578,450.60336,-0.07285335
30.753443,28.480236,38.208506,32.701294,0.85586425,373.45073,-0.031723521
31.145177,27.752166,42.919163,30.012763,0.69928585,588.41401,0.0026648571
30.528037,27.524371,40.198553,30.702352,0.76376761,520.73296,-0.024143915
31.278878,27.81563,36.489667,35.380594,0.96960584,600.09187,0.013787957
30.826688,28.959013,35.655765,35.167387,0.98630297,298.56885,-0.017844322
29.947367,27.890794,40.241124,29.547642,0.73426482,343.56087,-0.12366454
30.802708,27.919267,40.040583,31.360477,0.78321729,490.92063,-0.019319734
31.201429,27.881365,37.661205,34.125398,0.9061154,571.91735,-0.010969749
31.16361,27.632769,39.361717,32.61372,0.82856446,617.14617,-0.022416214
30.311523,27.769844,40.655919,29.958517,0.73687959,431.65921,-0.046928297
31.629822,28.575632,37.615132,35.103193,0.93321999,509.25904,-0.01224111
31.657399,29.023126,38.318761,34.52919,0.90110403,427.84582,0.056622521
31.678281,29.297289,37.897477,34.951599,0.92226719,380.62761,0.068491863
30.125733,28.471928,36.845096,32.527053,0.88280551,267.69209,-0.061380286
31.09435,28.919788,37.480069,34.05446,0.90860185,350.69845,-0.054212272
30.803706,27.977444,35.596665,35.173189,0.98810349,479.46571,-0.0094276406
31.295057,28.864476,37.922638,34.09655,0.89910808,395.17246,0.0067180589
28.426499,25.829064,42.58931,25.370059,0.59569077,477.1526,-0.18877798
30.466932,27.688295,37.635293,32.578113,0.86562666,476.0982,-0.057411535
29.090174,26.273487,37.527772,29.832719,0.79495043,510.91962,-0.16824236
31.104183,28.804788,39.646997,32.267022,0.81385791,373.49916,0.0055177178
32.851354,30.039034,39.695076,35.89236,0.90420182,442.16547,0.068663223
30.654445,27.916869,38.503351,32.253782,0.83768767,464.51185,-0.00066174918
29.329206,27.687962,36.341059,31.268379,0.86041463,273.41082,-0.1203017
30.179215,28.176255,36.992994,32.513958,0.87892204,330.60733,-0.11187928
30.898457,28.443363,38.681957,32.614335,0.84314079,405.64855,-0.041956835
30.894938,27.62462,39.361307,32.064786,0.81462705,568.32821,0.00074335727
29.595791,27.348075,35.782145,32.316977,0.90315929,385.17443,-0.12927483
30.803491,27.837629,35.424161,35.343732,0.99772956,507.52777,-0.033814334
31.313763,28.957774,41.068097,31.612629,0.76976122,381.06989,-0.028199103
31.855642,29.755895,37.619575,35.598937,0.94628758,328.06529,0.055315753
29.855066,27.759444,38.606529,30.547456,0.79125103,352.16742,-0.11125432
31.946341,29.547276,39.727705,33.938978,0.85428991,380.25242,0.086690284
29.894541,26.474287,35.607259,33.126115,0.93031917,624.54121,-0.099658549
29.192856,26.891613,35.366376,31.813967,0.89955405,401.96669,-0.19691175
28.488032,25.969248,41.655956,25.992378,0.62397746,459.11156,-0.2175792
30.248755,27.279609,42.980324,28.333538,0.65922113,519.26902,-0.035479397
28.978171,26.258535,39.611863,28.135689,0.71028442,492.41222,-0.17066555
29.406881,27.574075,34.259379,33.307933,0.97222817,308.13618,-0.1558509
29.597661,26.967213,40.560562,28.669741,0.70683787,461.89195,-0.09034677
29.727383,27.200387,34.220011,34.075765,0.99578477,438.55652,-0.091572247
30.555353,28.56099,37.028579,33.288607,0.89899768,324.47013,-0.038442401
31.581611,28.216904,41.08688,32.128294,0.78195994,572.77695,0.03525295
30.860272,28.390477,37.171473,33.821691,0.909883,409.02603,-0.047078211
29.255364,26.42745,38.182857,29.671006,0.77707663,509.9004,-0.13758555
33.01842,29.003691,38.55544,37.313175,0.96777978,673.09184,0.079334887
31.773415,28.147097,38.742861,34.407547,0.88810032,622.67318,0.037899299
29.372057,26.777048,41.449476,27.686858,0.66796642,458.71167,-0.16529581
30.188476,27.779969,35.393329,33.978882,0.96003635,407.56072,-0.080037665
30.69119,27.934646,42.473659,29.458522,0.69357156,467.62506,-0.078397239
30.573233,27.894404,39.162256,31.567082,0.80605882,454.29355,-0.069289542
30.903906,27.508443,39.568212,31.922112,0.80676156,594.50561,-0.069648262
29.634587,27.250995,36.13015,32.09551,0.8883304,411.38846,-0.11958422
28.397804,26.350919,40.975385,26.226849,0.64006352,362.90929,-0.27341373
31.163522,28.953183,37.950305,33.789553,0.89036316,356.33913,0.00035702323
31.04084,27.804961,39.960726,31.896746,0.79820235,557.96817,-0.046152914
29.594196,26.537578,38.444399,30.148921,0.78422142,551.79906,-0.13923499
30.690133,27.356364,35.49846,35.010972,0.98626735,586.35496,-0.046825892
31.692566,29.574139,39.272403,33.785524,0.86028665,333.26437,0.01662971
29.513133,27.449496,38.345855,30.061288,0.78395145,350.6324,-0.09195944
30.022739,28.043174,35.491274,33.516772,0.94436656,328.18312,-0.086847751
30.045678,27.440699,36.789963,32.403833,0.88077915,448.74212,-0.048381258
30.230017,27.047791,36.232357,33.292593,0.91886359,564.54462,-0.066432201
30.424423,27.090066,41.498648,29.599897,0.71327377,592.68944,-0.049115659
31.371044,28.463923,37.823409,34.348742,0.9081345,485.11301,0.021402205
30.108722,27.850627,40.961285,29.364176,0.71687633,379.68228,-0.10032531
29.796024,27.727434,40.481283,29.095907,0.71874962,347.8128,-0.036396529
30.445436,27.905121,42.090798,29.250256,0.69493233,429.19349,-0.012621935
30.108013,26.928046,39.887843,30.105716,0.75475918,566.81423,-0.077770432
31.062648,28.509396,39.313706,32.444757,0.82527851,421.81544,0.025984163
30.470405,27.738547,35.986329,34.048458,0.94614981,466.65384,-0.056933332
31.030118,28.061291,37.370098,34.013155,0.91017034,503.73882,0.0093131758
31.731117,29.341968,37.24167,35.677429,0.95799757,381.39036,0.039098641
31.743879,28.94182,38.96077,34.157036,0.87670331,458.23432,0.028208442
30.230548,27.127616,34.748395,34.703183,0.99869886,547.69104,-0.10060174
30.270464,28.492921,35.58174,33.983556,0.95508413,288.38164,-0.036454577
30.1672,28.037617,37.413974,32.13294,0.85884864,354.43681,-0.057073855
30.19795,28.476516,37.515846,32.112698,0.85597692,279.05952,-0.07109652
30.871234,28.380872,40.377244,31.246859,0.77387302,412.78281,-0.040075993
29.792256,26.858416,41.232771,28.59366,0.69346927,521.27515,-0.11179587
31.350493,27.976313,41.290943,31.5227,0.7634289,579.84096,0.025130633
31.203229,28.465078,38.845678,33.114716,0.85246847,455.09263,-0.0042246193
29.753588,27.277974,38.625791,30.330493,0.78523942,427.79778,-0.11133358
29.128575,26.571017,37.746277,29.744453,0.78801024,455.39658,-0.13854928
29.602765,26.647672,35.905186,32.223551,0.89746229,529.781,-0.11934587
30.575615,28.544892,38.084744,32.431821,0.85156988,330.87364,-0.055094751
30.175759,27.868698,34.923507,34.404514,0.98513915,388.11572,-0.077582189
31.637054,28.081803,37.206444,35.500441,0.95414766,611.0164,0.056410022
31.00289,28.398602,36.302312,34.939274,0.96245314,432.55171,-0.0050588723
32.353231,28.960165,39.443485,35.040962,0.88838401,562.02111,0.041224867
31.752918,28.413645,36.532573,36.416586,0.99682513,563.88155,0.030913753
31.090287,27.633359,36.216314,35.218767,0.97245587,603.17741,-0.016871527
30.92852,28.426883,36.688553,34.410337,0.9379039,414.0518,-0.019203725
29.666432,26.886245,40.156586,29.069846,0.72391229,491.56939,-0.10795763
28.539644,25.984826,39.4414,27.42875,0.69543045,465.81366,-0.2039151
31.548725,28.494277,39.963235,32.925216,0.82388765,510.86195,-0.010997802
30.880506,28.657618,41.941792,30.163581,0.7191772,362.36362,-0.010839445
30.592344,27.619793,39.680018,31.211459,0.78657875,513.05035,-0.033997368
31.02845,28.211401,41.525096,30.731354,0.74006701,473.5723,-0.037927059
30.821751,27.790443,39.212733,32.032168,0.81688179,520.47636,-0.059205425
